100,724,824,95,
100,724,824,49,
100,724,824,49,
100,724,824,47,
100,724,824,48,
100,724,824,47,
100,724,824,46,
100,724,824,48,
100,724,824,41,
100,724,824,41,
100,724,824,41,
100,724,824,40,
100,724,824,40,
100,724,824,41,
100,724,824,40,
100,724,824,40,
100,724,824,40,
100,724,824,40,
100,724,824,40,
100,724,824,40,
100,1451,1551,47,
100,1451,1551,45,
100,1451,1551,46,
100,1451,1551,45,
100,1451,1551,46,
100,1451,1551,46,
100,1451,1551,47,
100,1451,1551,46,
100,1451,1551,46,
100,1451,1551,47,
100,1451,1551,46,
100,1451,1551,47,
100,1451,1551,47,
100,1451,1551,45,
100,1451,1551,47,
100,1451,1551,47,
100,1451,1551,45,
100,1451,1551,46,
100,1451,1551,47,
100,1451,1551,45,
100,2198,2298,52,
100,2198,2298,52,
100,2198,2298,51,
100,2198,2298,52,
100,2198,2298,51,
100,2198,2298,52,
100,2198,2298,52,
100,2198,2298,52,
100,2198,2298,51,
100,2198,2298,56,
100,2198,2298,51,
100,2198,2298,51,
100,2198,2298,52,
100,2198,2298,51,
100,2198,2298,52,
100,2198,2298,52,
100,2198,2298,52,
100,2198,2298,51,
100,2198,2298,51,
100,2198,2298,52,
100,2966,3066,57,
100,2966,3066,57,
100,2966,3066,56,
100,2966,3066,56,
100,2966,3066,58,
100,2966,3066,57,
100,2966,3066,56,
100,2966,3066,58,
100,2966,3066,57,
100,2966,3066,57,
100,2966,3066,56,
100,2966,3066,58,
100,2966,3066,57,
100,2966,3066,57,
100,2966,3066,56,
100,2966,3066,64,
100,2966,3066,57,
100,2966,3066,57,
100,2966,3066,57,
100,2966,3066,58,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,62,
100,3693,3793,62,
100,3693,3793,63,
100,3693,3793,64,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,64,
100,3693,3793,64,
100,3693,3793,64,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,62,
100,3693,3793,63,
100,3693,3793,63,
100,3693,3793,63,
100,4434,4534,67,
100,4434,4534,78,
100,4434,4534,67,
100,4434,4534,67,
100,4434,4534,70,
100,4434,4534,68,
100,4434,4534,68,
100,4434,4534,68,
100,4434,4534,68,
100,4434,4534,67,
100,4434,4534,67,
100,4434,4534,69,
100,4434,4534,67,
100,4434,4534,68,
100,4434,4534,67,
100,4434,4534,67,
100,4434,4534,67,
100,4434,4534,68,
100,4434,4534,68,
100,4434,4534,68,
200,3038,3238,143,
200,3038,3238,143,
200,3038,3238,143,
200,3038,3238,143,
200,2922,3122,142,
200,2922,3122,142,
200,2922,3122,143,
200,2922,3122,142,
200,2922,3122,142,
200,2922,3122,143,
200,2922,3122,142,
200,2922,3122,141,
200,2922,3122,141,
200,2922,3122,145,
200,2922,3122,142,
200,2922,3122,143,
200,2922,3122,142,
200,2922,3122,146,
200,2922,3122,146,
200,2922,3122,150,
200,5939,6139,162,
200,5939,6139,163,
200,5939,6139,162,
200,5939,6139,165,
200,5939,6139,163,
200,5939,6139,162,
200,5939,6139,162,
200,5939,6139,172,
200,5939,6139,162,
200,5939,6139,163,
200,5939,6139,164,
200,5939,6139,163,
200,5939,6139,162,
200,5939,6139,162,
200,5939,6139,169,
200,5939,6139,164,
200,5939,6139,163,
200,5939,6139,163,
200,5939,6139,162,
200,5939,6139,164,
200,9012,9212,191,
200,9012,9212,187,
200,9012,9212,186,
200,9012,9212,187,
200,9012,9212,186,
200,9012,9212,192,
200,9012,9212,188,
200,9012,9212,184,
200,9012,9212,185,
200,9012,9212,190,
200,9012,9212,186,
200,9012,9212,185,
200,9012,9212,186,
200,9012,9212,186,
200,9012,9212,186,
200,9012,9212,185,
200,9012,9212,185,
200,9012,9212,186,
200,9012,9212,184,
200,9012,9212,184,
200,11949,12149,208,
200,11949,12149,215,
200,11949,12149,206,
200,11949,12149,209,
200,11949,12149,208,
200,11949,12149,209,
200,11949,12149,221,
200,11949,12149,207,
200,11949,12149,206,
200,11949,12149,209,
200,11949,12149,208,
200,11949,12149,213,
200,11949,12149,208,
200,11949,12149,212,
200,11949,12149,210,
200,11949,12149,207,
200,11899,12099,216,
200,11899,12099,209,
200,11899,12099,210,
200,11899,12099,218,
200,14901,15101,236,
200,14901,15101,228,
200,14901,15101,232,
200,14901,15101,239,
200,14901,15101,231,
200,14901,15101,227,
200,14901,15101,228,
200,14901,15101,229,
200,14901,15101,229,
200,14901,15101,227,
200,14901,15101,227,
200,14901,15101,242,
200,14901,15101,229,
200,14901,15101,228,
200,14901,15101,228,
200,14901,15101,231,
200,14901,15101,227,
200,14901,15101,229,
200,14901,15101,228,
200,14901,15101,235,
200,17911,18111,252,
200,17911,18111,251,
200,17911,18111,251,
200,17911,18111,251,
200,17911,18111,252,
200,17911,18111,264,
200,17911,18111,251,
200,17911,18111,251,
200,17911,18111,254,
200,17911,18111,252,
200,17911,18111,254,
200,17911,18111,251,
200,17911,18111,252,
200,17911,18111,256,
200,17911,18111,255,
200,17911,18111,258,
200,17911,18111,264,
200,17911,18111,258,
200,17941,18141,259,
200,17941,18141,253,
500,18756,19256,804,
500,18756,19256,806,
500,18756,19256,828,
500,18756,19256,813,
500,18756,19256,809,
500,18756,19256,806,
500,18756,19256,817,
500,18756,19256,822,
500,18756,19256,812,
500,18756,19256,813,
500,18756,19256,806,
500,18756,19256,825,
500,18756,19256,808,
500,18756,19256,814,
500,18756,19256,804,
500,18756,19256,806,
500,18756,19256,811,
500,18756,19256,826,
500,18756,19256,806,
500,18756,19256,811,
500,37446,37946,954,
500,37446,37946,990,
500,37446,37946,985,
500,37446,37946,968,
500,37446,37946,970,
500,37446,37946,944,
500,37118,37618,943,
500,37118,37618,963,
500,37118,37618,963,
500,37118,37618,945,
500,37118,37618,938,
500,37118,37618,944,
500,37118,37618,943,
500,37118,37618,943,
500,37118,37618,943,
500,37118,37618,965,
500,37118,37618,967,
500,37118,37618,948,
500,37118,37618,941,
500,37118,37618,950,
500,55892,56392,1089,
500,55892,56392,1087,
500,55892,56392,1101,
500,55892,56392,1105,
500,55905,56405,1110,
500,55905,56405,1084,
500,55905,56405,1084,
500,55905,56405,1087,
500,55905,56405,1080,
500,55905,56405,1081,
500,55905,56405,1079,
500,55905,56405,1079,
500,55905,56405,1086,
500,55905,56405,1097,
500,55905,56405,1094,
500,56227,56727,1078,
500,56227,56727,1125,
500,56227,56727,1118,
500,56227,56727,1099,
500,56227,56727,1091,
500,75063,75563,1244,
500,75063,75563,1249,
500,75063,75563,1242,
500,75063,75563,1227,
500,75063,75563,1224,
500,75063,75563,1355,
500,74825,75325,1232,
500,74825,75325,1231,
500,74825,75325,1259,
500,74825,75325,1247,
500,74825,75325,1283,
500,74825,75325,1292,
500,74825,75325,1310,
500,74825,75325,1375,
500,74825,75325,1267,
500,74825,75325,1400,
500,74568,75068,1285,
500,74568,75068,1286,
500,74568,75068,1417,
500,74568,75068,1274,
500,93360,93860,1425,
500,93360,93860,1357,
500,93360,93860,1465,
500,93360,93860,1431,
500,93360,93860,1395,
500,93584,94084,1468,
500,93584,94084,1423,
500,93584,94084,1471,
500,93584,94084,1495,
500,93584,94084,1411,
500,93584,94084,1409,
500,93584,94084,1427,
500,93584,94084,1474,
500,93328,93828,1415,
500,93328,93828,1369,
500,93328,93828,1406,
500,93328,93828,1542,
500,93328,93828,1430,
500,93328,93828,1384,
500,93328,93828,1387,
500,112123,112623,1640,
500,112300,112800,1532,
500,112300,112800,1507,
500,112300,112800,1580,
500,112300,112800,1606,
500,112300,112800,1566,
500,112300,112800,1543,
500,112300,112800,1549,
500,112333,112833,1522,
500,112333,112833,1580,
500,112333,112833,1599,
500,112333,112833,1528,
500,112333,112833,1513,
500,112333,112833,1545,
500,112333,112833,1556,
500,112359,112859,1605,
500,112359,112859,1603,
500,112359,112859,1518,
500,112359,112859,1654,
500,112359,112859,1581,
800,48208,49008,2101,
800,48208,49008,2157,
800,48208,49008,2100,
800,48151,48951,2101,
800,48151,48951,2112,
800,48151,48951,2090,
800,48151,48951,2104,
800,48151,48951,2110,
800,48151,48951,2141,
800,48151,48951,2112,
800,48151,48951,2105,
800,48151,48951,2094,
800,48151,48951,2150,
800,48151,48951,2097,
800,48151,48951,2096,
800,48151,48951,2163,
800,48151,48951,2101,
800,47850,48650,2101,
800,47850,48650,2128,
800,47850,48650,2101,
800,95847,96647,2628,
800,95847,96647,2481,
800,95847,96647,2527,
800,95847,96647,2551,
800,95847,96647,2504,
800,95847,96647,2486,
800,96160,96960,2509,
800,96160,96960,2526,
800,96160,96960,2537,
800,96160,96960,2484,
800,96160,96960,2622,
800,96160,96960,2490,
800,96160,96960,2494,
800,96160,96960,2626,
800,96375,97175,2489,
800,96375,97175,2497,
800,96375,97175,2574,
800,96375,97175,2658,
800,96375,97175,2486,
800,96375,97175,2522,
800,143953,144753,2890,
800,143747,144547,2947,
800,143747,144547,2935,
800,143747,144547,3035,
800,143747,144547,2990,
800,143747,144547,2950,
800,144023,144823,2942,
800,144023,144823,2988,
800,144023,144823,3032,
800,144023,144823,2945,
800,144023,144823,2978,
800,144100,144900,2923,
800,144100,144900,2898,
800,144100,144900,2957,
800,144100,144900,2908,
800,144100,144900,2960,
800,144609,145409,2992,
800,144609,145409,2915,
800,144609,145409,2959,
800,144609,145409,2938,
800,192116,192916,3337,
800,192340,193140,3342,
800,192340,193140,3671,
800,192340,193140,3338,
800,192340,193140,3354,
800,191874,192674,3308,
800,191874,192674,3324,
800,191874,192674,3377,
800,191874,192674,3317,
800,192044,192844,3377,
800,192044,192844,3365,
800,192044,192844,3336,
800,192044,192844,3350,
800,191954,192754,3338,
800,191954,192754,3399,
800,191954,192754,3327,
800,191954,192754,3344,
800,191779,192579,3345,
800,191779,192579,3353,
800,191779,192579,3355,
800,239555,240355,3754,
800,239555,240355,3772,
800,239555,240355,3761,
800,239555,240355,3878,
800,239372,240172,3831,
800,239372,240172,3774,
800,239372,240172,3779,
800,239575,240375,3802,
800,239575,240375,3744,
800,239575,240375,3741,
800,240167,240967,3736,
800,240167,240967,3743,
800,240167,240967,3743,
800,239785,240585,3747,
800,239785,240585,3859,
800,239785,240585,3875,
800,239282,240082,3839,
800,239282,240082,3747,
800,239282,240082,3850,
800,239743,240543,3785,
800,287525,288325,4152,
800,287525,288325,4162,
800,287460,288260,4208,
800,287460,288260,4129,
800,287900,288700,4177,
800,287900,288700,4169,
800,287900,288700,4189,
800,287532,288332,4261,
800,287532,288332,4341,
800,287698,288498,4144,
800,287698,288498,4143,
800,287698,288498,4120,
800,287890,288690,4145,
800,287890,288690,4162,
800,287679,288479,4169,
800,287679,288479,4169,
800,287679,288479,4144,
800,287493,288293,4147,
800,287493,288293,4131,
800,287711,288511,4228,
1000,74951,75951,3371,
1000,74951,75951,3361,
1000,74951,75951,3425,
1000,74951,75951,3357,
1000,74906,75906,3386,
1000,74906,75906,3385,
1000,74906,75906,3434,
1000,74906,75906,3424,
1000,74906,75906,3376,
1000,74906,75906,3464,
1000,74906,75906,3380,
1000,74906,75906,3376,
1000,74906,75906,3453,
1000,74728,75728,3357,
1000,74728,75728,3379,
1000,74728,75728,3364,
1000,74728,75728,3374,
1000,74728,75728,3436,
1000,74728,75728,3354,
1000,74728,75728,3373,
1000,149883,150883,4117,
1000,149883,150883,4171,
1000,150154,151154,4025,
1000,150154,151154,3993,
1000,150154,151154,4012,
1000,150154,151154,4051,
1000,149943,150943,4091,
1000,149943,150943,4066,
1000,149943,150943,4061,
1000,149943,150943,4027,
1000,149943,150943,4059,
1000,149688,150688,4138,
1000,149688,150688,4035,
1000,149688,150688,4054,
1000,149688,150688,4078,
1000,149688,150688,4183,
1000,149942,150942,4123,
1000,149942,150942,4134,
1000,149942,150942,4143,
1000,149942,150942,4142,
1000,224943,225943,4776,
1000,224907,225907,4933,
1000,224907,225907,4758,
1000,224907,225907,4871,
1000,224418,225418,4861,
1000,224418,225418,4795,
1000,224418,225418,4799,
1000,224730,225730,4915,
1000,224730,225730,4799,
1000,224730,225730,4806,
1000,224290,225290,4735,
1000,224290,225290,4725,
1000,224290,225290,4738,
1000,225497,226497,4802,
1000,225497,226497,4805,
1000,225497,226497,4801,
1000,225497,226497,4814,
1000,225000,226000,4810,
1000,225000,226000,4804,
1000,225000,226000,4792,
1000,299766,300766,5410,
1000,299766,300766,5406,
1000,299448,300448,5354,
1000,299448,300448,5415,
1000,299448,300448,5390,
1000,299700,300700,5431,
1000,299700,300700,5351,
1000,299894,300894,5508,
1000,299894,300894,5416,
1000,298977,299977,5334,
1000,298977,299977,5365,
1000,298977,299977,5330,
1000,299922,300922,5533,
1000,299922,300922,5420,
1000,300111,301111,5383,
1000,300111,301111,5398,
1000,299575,300575,5436,
1000,299575,300575,5428,
1000,299575,300575,5406,
1000,299503,300503,5477,
1000,374576,375576,5922,
1000,374153,375153,6124,
1000,374153,375153,5942,
1000,374059,375059,5966,
1000,374059,375059,5980,
1000,375109,376109,5967,
1000,375109,376109,5954,
1000,374467,375467,5968,
1000,374467,375467,5990,
1000,374637,375637,6009,
1000,374512,375512,6003,
1000,374512,375512,6025,
1000,374342,375342,5992,
1000,374342,375342,5960,
1000,374744,375744,5986,
1000,374744,375744,5974,
1000,374491,375491,6075,
1000,374491,375491,5966,
1000,374254,375254,6042,
1000,374254,375254,5982,
1000,449667,450667,6565,
1000,449673,450673,6562,
1000,449673,450673,6579,
1000,449569,450569,6563,
1000,449569,450569,6528,
1000,449385,450385,6704,
1000,449440,450440,6584,
1000,449440,450440,6550,
1000,449768,450768,6568,
1000,449598,450598,6644,
1000,449598,450598,6670,
1000,449043,450043,6596,
1000,449621,450621,6565,
1000,449621,450621,6603,
1000,449711,450711,6602,
1000,449527,450527,6549,
1000,449527,450527,6583,
1000,449262,450262,6557,
1000,449634,450634,6627,
1000,449634,450634,6626,
1200,107633,108833,5023,
1200,107633,108833,4981,
1200,107633,108833,5160,
1200,107633,108833,5084,
1200,107633,108833,5001,
1200,107427,108627,4921,
1200,107427,108627,4954,
1200,107427,108627,5010,
1200,107427,108627,4927,
1200,107427,108627,4934,
1200,107427,108627,5029,
1200,108325,109525,4989,
1200,108325,109525,4966,
1200,108325,109525,5013,
1200,108325,109525,4972,
1200,108325,109525,5088,
1200,108325,109525,4984,
1200,108369,109569,5004,
1200,108369,109569,5093,
1200,108369,109569,4983,
1200,216385,217585,6118,
1200,216385,217585,6147,
1200,215835,217035,6006,
1200,215835,217035,6003,
1200,215835,217035,5994,
1200,215507,216707,6382,
