100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,12,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,1702,13,
100,2432,17,
100,2432,17,
100,2432,17,
100,2432,17,
100,2432,18,
100,2432,16,
100,2432,17,
100,2432,16,
100,2432,17,
100,2432,17,
100,2432,16,
100,2432,17,
100,2432,16,
100,2432,17,
100,2432,17,
100,2432,16,
100,2432,16,
100,2432,17,
100,2432,16,
100,2432,17,
100,3259,19,
100,3259,20,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,20,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,20,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,19,
100,3259,20,
100,3259,20,
100,3259,19,
100,3259,19,
200,6897,42,
200,6897,41,
200,6897,42,
200,6897,41,
200,6897,41,
200,6897,42,
200,6897,42,
200,6897,42,
200,6897,41,
200,6897,42,
200,6897,45,
200,6897,41,
200,6897,41,
200,6897,42,
200,6897,42,
200,6897,42,
200,6897,41,
200,6897,43,
200,6897,54,
200,6897,47,
200,9884,60,
200,9884,59,
200,9884,54,
200,9884,58,
200,9884,57,
200,9907,53,
200,9907,53,
200,9907,53,
200,9907,53,
200,9907,52,
200,9907,54,
200,9907,55,
200,9907,52,
200,9907,54,
200,9907,54,
200,9907,53,
200,9907,58,
200,9907,55,
200,9907,53,
200,9907,53,
200,12831,66,
200,12831,66,
200,12831,66,
200,12831,66,
200,12831,71,
200,12831,65,
200,12831,67,
200,12831,66,
200,12831,67,
200,12831,66,
200,12831,66,
200,12831,66,
200,12831,68,
200,12831,69,
200,12831,67,
200,12831,75,
200,12831,66,
200,12831,67,
200,12831,69,
200,12831,66,
500,43377,261,
500,43377,270,
500,43520,256,
500,43520,265,
500,43520,245,
500,43520,218,
500,43520,260,
500,43520,271,
500,43520,223,
500,43520,286,
500,43520,255,
500,43520,302,
500,43520,261,
500,43643,270,
500,43643,265,
500,43643,271,
500,43643,221,
500,43643,218,
500,43643,219,
500,43643,234,
500,62473,313,
500,62473,371,
500,62128,328,
500,62128,330,
500,62128,353,
500,62128,343,
500,62128,341,
500,62128,342,
500,62502,411,
500,62502,305,
500,62502,313,
500,62502,302,
500,62502,309,
500,62502,363,
500,62560,350,
500,62560,314,
500,62560,312,
500,62560,361,
500,62560,345,
500,62560,341,
500,81387,441,
500,80910,408,
500,80910,397,
500,80910,409,
500,80910,410,
500,81331,389,
500,81331,392,
500,81331,382,
500,81331,388,
500,81148,379,
500,81148,402,
500,81148,389,
500,81148,428,
500,81291,407,
500,81291,417,
500,81291,417,
500,81291,409,
500,80947,456,
500,80947,447,
500,80947,393,
800,111759,580,
800,111748,590,
800,111748,615,
800,111748,603,
800,111835,588,
800,111835,575,
800,111835,598,
800,111835,600,
800,112104,574,
800,112104,629,
800,112104,638,
800,111949,613,
800,111949,637,
800,111949,648,
800,112086,726,
800,112086,661,
800,112086,609,
800,112297,640,
800,112297,585,
800,112297,732,
800,159894,840,
800,159894,841,
800,159997,891,
800,159751,829,
800,159751,818,
800,160036,838,
800,159341,825,
800,159341,860,
800,159781,867,
800,159800,847,
800,159800,836,
800,159784,821,
800,159984,836,
800,159661,799,
800,159661,834,
800,159779,858,
800,159412,800,
800,159412,833,
800,159758,872,
800,160385,847,
800,207980,1021,
800,207735,1055,
800,207578,1062,
800,207586,1133,
800,207807,1048,
800,207461,1010,
800,208157,1036,
800,207605,1037,
800,208116,1067,
800,207988,1016,
800,207984,1047,
800,207844,1063,
800,207670,1047,
800,208019,1035,
800,207723,1040,
800,207641,1033,
800,207704,1071,
800,207885,1033,
800,207394,1016,
800,207530,1012,
100,484,584,37,
100,484,584,28,
100,484,584,23,
100,484,584,23,
100,484,584,14,
100,484,584,13,
100,484,584,13,
100,484,584,14,
100,484,584,12,
100,480,580,13,
100,480,580,12,
100,480,580,12,
100,480,580,12,
100,480,580,11,
100,480,580,8,
100,480,580,9,
100,480,580,9,
100,480,580,8,
100,480,580,8,
100,480,580,8,
100,1728,1828,14,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,14,
100,1728,1828,13,
100,1728,1828,13,
100,1728,1828,13,
100,2467,2567,16,
100,2467,2567,17,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,20,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,2467,2567,16,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,20,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,20,
100,3222,3322,20,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,20,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
100,3222,3322,19,
200,1991,2191,20,
200,1991,2191,21,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,21,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,21,
200,1991,2191,21,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,20,
200,1991,2191,21,
200,1991,2191,20,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,40,
200,6952,7152,40,
200,6952,7152,41,
200,6952,7152,42,
200,6952,7152,41,
200,6952,7152,40,
200,6952,7152,41,
200,6952,7152,40,
200,6952,7152,41,
200,6952,7152,45,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,41,
200,6952,7152,40,
200,9985,10185,54,
200,9985,10185,57,
200,9985,10185,54,
200,9985,10185,54,
200,9936,10136,54,
200,9936,10136,53,
200,9936,10136,54,
200,9936,10136,53,
200,9936,10136,54,
200,9936,10136,55,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,54,
200,9936,10136,55,
200,9936,10136,55,
200,9936,10136,54,
200,12902,13102,66,
200,12902,13102,67,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,68,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,67,
200,12902,13102,67,
200,12902,13102,74,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,66,
200,12902,13102,67,
200,12902,13102,67,
200,12902,13102,68,
200,12902,13102,66,
500,12481,12981,83,
500,12481,12981,83,
500,12481,12981,84,
500,12481,12981,83,
500,12481,12981,84,
500,12481,12981,84,
500,12481,12981,82,
500,12481,12981,83,
500,12444,12944,83,
500,12444,12944,83,
500,12444,12944,82,
500,12444,12944,82,
500,12444,12944,83,
500,12444,12944,82,
500,12444,12944,83,
500,12444,12944,86,
500,12444,12944,83,
500,12444,12944,83,
500,12444,12944,82,
500,12444,12944,89,
500,43510,44010,216,
500,43510,44010,215,
500,43510,44010,216,
500,43510,44010,216,
500,43510,44010,215,
500,43510,44010,217,
500,43510,44010,215,
500,43510,44010,223,
500,43619,44119,251,
500,43619,44119,248,
500,43619,44119,230,
500,43619,44119,227,
500,43619,44119,222,
500,43619,44119,218,
500,43619,44119,218,
500,43619,44119,215,
500,43619,44119,214,
500,43619,44119,216,
500,43619,44119,220,
500,43709,44209,216,
500,62415,62915,303,
500,62415,62915,296,
500,62415,62915,293,
500,62415,62915,294,
500,62415,62915,293,
500,62415,62915,293,
500,62245,62745,295,
500,62245,62745,294,
500,62245,62745,293,
500,62245,62745,295,
500,62245,62745,292,
500,62245,62745,293,
500,62245,62745,338,
500,62022,62522,294,
500,62022,62522,298,
500,62022,62522,291,
500,62022,62522,293,
500,62022,62522,293,
500,62022,62522,293,
500,62270,62770,297,
500,80943,81443,393,
500,80943,81443,387,
500,80943,81443,382,
500,80943,81443,384,
500,81107,81607,380,
500,81107,81607,393,
500,81107,81607,380,
500,81107,81607,380,
500,81107,81607,378,
500,81104,81604,380,
500,81104,81604,380,
500,81104,81604,375,
500,81104,81604,380,
500,81104,81604,381,
500,80960,81460,377,
500,80960,81460,377,
500,80960,81460,377,
500,80960,81460,379,
500,81019,81519,378,
500,81019,81519,382,
800,31841,32641,188,
800,31841,32641,186,
800,31841,32641,186,
800,31841,32641,184,
800,31841,32641,184,
800,31841,32641,185,
800,31841,32641,185,
800,31841,32641,185,
800,31841,32641,188,
800,32062,32862,203,
800,32062,32862,209,
800,32062,32862,189,
800,32062,32862,189,
800,32062,32862,186,
800,32062,32862,186,
800,32062,32862,188,
800,32062,32862,186,
800,32062,32862,186,
800,32062,32862,187,
800,32062,32862,188,
800,112047,112847,558,
800,111477,112277,575,
800,111477,112277,561,
800,111477,112277,575,
800,111477,112277,567,
800,111994,112794,563,
800,111994,112794,568,
800,111994,112794,567,
800,111946,112746,572,
800,111946,112746,572,
800,111946,112746,563,
800,111946,112746,587,
800,111592,112392,570,
800,111592,112392,568,
800,111592,112392,578,
800,111374,112174,570,
800,111374,112174,567,
800,111374,112174,567,
800,112267,113067,562,
800,112267,113067,564,
800,159788,160588,780,
800,160406,161206,764,
800,160406,161206,760,
800,159781,160581,769,
800,159781,160581,766,
800,160206,161006,812,
800,160206,161006,774,
800,160432,161232,773,
800,160432,161232,825,
800,159891,160691,802,
800,159891,160691,761,
800,159271,160071,754,
800,159271,160071,757,
800,159810,160610,768,
800,159810,160610,775,
800,159816,160616,770,
800,159816,160616,769,
800,159880,160680,763,
800,159880,160680,764,
800,159970,160770,768,
800,207492,208292,1018,
800,207236,208036,1067,
800,207826,208626,1002,
800,207448,208248,999,
800,207464,208264,1006,
800,207438,208238,1006,
800,207312,208112,999,
800,207427,208227,1012,
800,207933,208733,1004,
800,207933,208733,996,
800,207681,208481,988,
800,207523,208323,993,
800,207460,208260,1008,
800,208013,208813,995,
800,207786,208586,974,
800,207420,208220,1000,
800,207827,208627,998,
800,207490,208290,1005,
800,208038,208838,999,
800,207850,208650,1066,
1000,49598,50598,276,
1000,49598,50598,315,
1000,50039,51039,278,
1000,50039,51039,276,
1000,50039,51039,280,
1000,50039,51039,284,
1000,50039,51039,310,
1000,50039,51039,279,
1000,50039,51039,279,
1000,50039,51039,282,
1000,50039,51039,281,
1000,49719,50719,304,
1000,49719,50719,276,
1000,49719,50719,276,
1000,49719,50719,292,
1000,49719,50719,284,
1000,49719,50719,282,
1000,49719,50719,305,
1000,49719,50719,277,
1000,49719,50719,276,
1000,174854,175854,861,
1000,174466,175466,863,
1000,174814,175814,924,
1000,174814,175814,882,
1000,174496,175496,874,
1000,174496,175496,909,
1000,174803,175803,854,
1000,174803,175803,893,
1000,174729,175729,863,
1000,174729,175729,896,
1000,175006,176006,866,
1000,175006,176006,869,
1000,175146,176146,852,
1000,175260,176260,900,
1000,175260,176260,870,
1000,174857,175857,888,
1000,174857,175857,873,
1000,174613,175613,916,
1000,174613,175613,862,
1000,174764,175764,891,
1000,249995,250995,1226,
1000,249727,250727,1228,
1000,250049,251049,1225,
1000,249382,250382,1223,
1000,249378,250378,1271,
1000,250211,251211,1260,
1000,249866,250866,1221,
1000,249804,250804,1268,
1000,249990,250990,1239,
1000,249653,250653,1219,
1000,249849,250849,1253,
1000,249758,250758,1225,
1000,249173,250173,1218,
1000,250316,251316,1267,
1000,249653,250653,1231,
1000,250067,251067,1251,
1000,249938,250938,1222,
1000,249511,250511,1237,
1000,249803,250803,1222,
1000,249765,250765,1224,
1000,324949,325949,1550,
1000,325063,326063,1545,
1000,324795,325795,1585,
1000,324534,325534,1582,
1000,324176,325176,1561,
1000,325040,326040,1597,
1000,324789,325789,1562,
1000,324726,325726,1549,
1000,324339,325339,1555,
1000,324631,325631,1562,
1000,324639,325639,1541,
1000,324944,325944,1551,
1000,323877,324877,1581,
1000,324704,325704,1556,
1000,324973,325973,1539,
1000,324171,325171,1545,
1000,324528,325528,1561,
1000,324434,325434,1541,
1000,324594,325594,1546,
1000,324786,325786,1543,
1200,72014,73214,397,
1200,72014,73214,393,
1200,72014,73214,396,
1200,71398,72598,392,
1200,71398,72598,396,
1200,71398,72598,395,
1200,71398,72598,394,
1200,71398,72598,454,
1200,71398,72598,396,
1200,71899,73099,395,
1200,71899,73099,393,
1200,71899,73099,393,
1200,71899,73099,485,
1200,71899,73099,542,
1200,71899,73099,390,
1200,71899,73099,390,
1200,71430,72630,390,
1200,71430,72630,389,
1200,71430,72630,389,
1200,71430,72630,389,
1200,251125,252325,1262,
1200,251268,252468,1288,
1200,251628,252828,1282,
1200,251673,252873,1269,
1200,251379,252579,1268,
1200,252074,253274,1270,
1200,251804,253004,1275,
1200,251593,252793,1339,
1200,252326,253526,1267,
1200,252281,253481,1271,
1200,251477,252677,1268,
1200,251940,253140,1268,
1200,252370,253570,1273,
1200,251982,253182,1275,
1200,251918,253118,1277,
1200,252227,253427,1271,
1200,251170,252370,1264,
1200,252049,253249,1293,
1200,251880,253080,1345,
1200,252228,253428,1274,
1200,359759,360959,1759,
1200,359345,360545,1759,
1200,359409,360609,1781,
1200,360040,361240,1779,
1200,359594,360794,1761,
1200,360164,361364,1805,
1200,359780,360980,1789,
1200,359730,360930,1792,
1200,359592,360792,1771,
1200,359199,360399,1757,
1200,360006,361206,1763,
1200,359683,360883,1779,
1200,360040,361240,1805,
1200,359602,360802,1759,
1200,360007,361207,1809,
1200,359202,360402,1805,
1200,359789,360989,1761,
1200,359984,361184,1787,
1200,359925,361125,1773,
1200,360541,361741,1761,
1200,467491,468691,2245,
1200,467113,468313,2242,
1200,467094,468294,2259,
1200,467377,468577,2225,
1200,467820,469020,2250,
1200,467911,469111,2243,
1200,467061,468261,2258,
1200,467231,468431,2233,
1200,466978,468178,2251,
1200,467457,468657,2251,
1200,468052,469252,2256,
1200,468106,469306,2244,
1200,468221,469421,2263,
1200,467582,468782,2250,
1200,467087,468287,2251,
1200,466857,468057,2259,
1200,467981,469181,2239,
1200,468007,469207,2244,
1200,468004,469204,2252,
1200,468009,469209,2245,
